contractid,planid,premium,premium_partc,premium_partd,year,county
H5216,157,0,NA,NA,2022,Treutlen
H5216,207,0,0,0,2022,Treutlen
H5216,217,0,NA,NA,2022,Treutlen
H5216,284,32.4,0,32.4,2022,Treutlen
H5216,286,0,NA,NA,2022,Treutlen
H6528,6,0,0,0,2022,Treutlen
H8145,69,44,0,44,2022,Treutlen
H8748,8,0,0,0,2022,Treutlen
H8748,9,49,8,41,2022,Treutlen
R2604,1,49,0,49,2022,Treutlen
R2604,5,0,NA,NA,2022,Treutlen
R3392,1,0,NA,NA,2022,Treutlen
R3392,2,103,47.2,55.8,2022,Treutlen
H0111,1,0,0,0,2022,Troup
H0111,2,55,31.9,23.1,2022,Troup
H0111,3,85,63.7,21.3,2022,Troup
H0111,5,0,0,0,2022,Troup
H1112,34,0,NA,NA,2022,Troup
H1112,39,0,0,0,2022,Troup
H1112,42,0,0,0,2022,Troup
H1112,43,32.4,0,32.4,2022,Troup
H1924,1,NA,NA,NA,2022,Troup
H1924,4,NA,NA,NA,2022,Troup
H3288,26,0,0,0,2022,Troup
H3288,34,0,NA,NA,2022,Troup
H3288,39,32,0,32,2022,Troup
H4141,17,0,0,0,2022,Troup
H5141,46,0,0,0,2022,Troup
H5141,47,32.4,0,32.4,2022,Troup
H5216,154,0,0,0,2022,Troup
H5216,157,0,NA,NA,2022,Troup
H5216,203,0,0,0,2022,Troup
H5216,217,0,NA,NA,2022,Troup
H5216,280,32.4,0,32.4,2022,Troup
H5216,286,0,NA,NA,2022,Troup
H5422,11,0,0,0,2022,Troup
H5422,13,30.5,0,30.5,2022,Troup
H5422,14,0,NA,NA,2022,Troup
H6528,6,0,0,0,2022,Troup
H7173,2,0,0,0,2022,Troup
H7728,5,59,2.1,56.9,2022,Troup
H7728,6,0,0,0,2022,Troup
R2604,1,49,0,49,2022,Troup
R2604,5,0,NA,NA,2022,Troup
R3392,1,0,NA,NA,2022,Troup
R3392,2,103,47.2,55.8,2022,Troup
H0111,1,0,0,0,2022,Turner
H0111,2,55,31.9,23.1,2022,Turner
H0111,3,85,63.7,21.3,2022,Turner
H0111,5,0,0,0,2022,Turner
H1112,34,0,NA,NA,2022,Turner
H1112,42,0,0,0,2022,Turner
H1112,43,32.4,0,32.4,2022,Turner
H1112,44,0,0,0,2022,Turner
H1924,1,NA,NA,NA,2022,Turner
H1924,4,NA,NA,NA,2022,Turner
H3288,23,0,0,0,2022,Turner
H3288,34,0,NA,NA,2022,Turner
H3288,36,32,3.2,28.8,2022,Turner
H5141,46,0,0,0,2022,Turner
H5141,47,32.4,0,32.4,2022,Turner
H5216,154,0,0,0,2022,Turner
H5216,157,0,NA,NA,2022,Turner
H5216,207,0,0,0,2022,Turner
H5216,217,0,NA,NA,2022,Turner
H5216,284,32.4,0,32.4,2022,Turner
H5216,286,0,NA,NA,2022,Turner
H6528,6,0,0,0,2022,Turner
H8145,69,44,0,44,2022,Turner
H8748,8,0,0,0,2022,Turner
H8748,9,49,8,41,2022,Turner
R2604,1,49,0,49,2022,Turner
R2604,5,0,NA,NA,2022,Turner
R3392,1,0,NA,NA,2022,Turner
R3392,2,103,47.2,55.8,2022,Turner
H0111,1,0,0,0,2022,Twiggs
H0111,2,55,31.9,23.1,2022,Twiggs
H0111,3,85,63.7,21.3,2022,Twiggs
H0111,5,0,0,0,2022,Twiggs
H1109,5,0,0,0,2022,Twiggs
H1112,34,0,NA,NA,2022,Twiggs
H1112,42,0,0,0,2022,Twiggs
H1112,43,32.4,0,32.4,2022,Twiggs
H1112,44,0,0,0,2022,Twiggs
H1924,1,NA,NA,NA,2022,Twiggs
H1924,4,NA,NA,NA,2022,Twiggs
H3288,27,0,0,0,2022,Twiggs
H3288,34,0,NA,NA,2022,Twiggs
H3288,40,32,2.2,29.8,2022,Twiggs
H4141,17,0,0,0,2022,Twiggs
H5141,46,0,0,0,2022,Twiggs
H5141,47,32.4,0,32.4,2022,Twiggs
H5216,154,0,0,0,2022,Twiggs
H5216,157,0,NA,NA,2022,Twiggs
H5216,203,0,0,0,2022,Twiggs
H5216,217,0,NA,NA,2022,Twiggs
H5216,284,32.4,0,32.4,2022,Twiggs
H5216,286,0,NA,NA,2022,Twiggs
H5422,11,0,0,0,2022,Twiggs
H5422,13,30.5,0,30.5,2022,Twiggs
H5422,14,0,NA,NA,2022,Twiggs
H5525,24,57,1.6,55.4,2022,Twiggs
H6528,6,0,0,0,2022,Twiggs
H6672,4,0,0,0,2022,Twiggs
H6672,5,19,0,19,2022,Twiggs
H7728,5,59,2.1,56.9,2022,Twiggs
H7728,6,0,0,0,2022,Twiggs
H8748,8,0,0,0,2022,Twiggs
H8748,9,49,8,41,2022,Twiggs
H9589,3,0,0,0,2022,Twiggs
R2604,1,49,0,49,2022,Twiggs
R2604,5,0,NA,NA,2022,Twiggs
R3392,1,0,NA,NA,2022,Twiggs
R3392,2,103,47.2,55.8,2022,Twiggs
H0111,1,0,0,0,2022,Union
H0111,2,55,31.9,23.1,2022,Union
H0111,3,85,63.7,21.3,2022,Union
H0111,5,0,0,0,2022,Union
H1112,34,0,NA,NA,2022,Union
H1112,38,0,0,0,2022,Union
H1112,42,0,0,0,2022,Union
H1112,43,32.4,0,32.4,2022,Union
H1924,1,NA,NA,NA,2022,Union
H1924,4,NA,NA,NA,2022,Union
H3288,29,0,0,0,2022,Union
H3288,34,0,NA,NA,2022,Union
H3288,42,32,5,27,2022,Union
H5216,142,20,0,20,2022,Union
H5216,154,0,0,0,2022,Union
H5216,157,0,NA,NA,2022,Union
H5216,207,0,0,0,2022,Union
H5216,217,0,NA,NA,2022,Union
H5216,284,32.4,0,32.4,2022,Union
H5216,286,0,NA,NA,2022,Union
H5302,19,0,0,0,2022,Union
H6528,6,0,0,0,2022,Union
H8748,8,0,0,0,2022,Union
H8748,9,49,8,41,2022,Union
R2604,1,49,0,49,2022,Union
R2604,5,0,NA,NA,2022,Union
R3392,1,0,NA,NA,2022,Union
R3392,2,103,47.2,55.8,2022,Union
H0111,1,0,0,0,2022,Upson
H0111,2,55,31.9,23.1,2022,Upson
H0111,3,85,63.7,21.3,2022,Upson
H0111,5,0,0,0,2022,Upson
H1112,34,0,NA,NA,2022,Upson
H1112,38,0,0,0,2022,Upson
H1112,42,0,0,0,2022,Upson
H1112,43,32.4,0,32.4,2022,Upson
H1924,1,NA,NA,NA,2022,Upson
H1924,4,NA,NA,NA,2022,Upson
H3288,26,0,0,0,2022,Upson
H3288,34,0,NA,NA,2022,Upson
H3288,39,32,0,32,2022,Upson
H4141,17,0,0,0,2022,Upson
H5141,46,0,0,0,2022,Upson
H5141,47,32.4,0,32.4,2022,Upson
H5216,154,0,0,0,2022,Upson
H5216,157,0,NA,NA,2022,Upson
H5216,203,0,0,0,2022,Upson
H5216,217,0,NA,NA,2022,Upson
H5216,280,32.4,0,32.4,2022,Upson
H5216,286,0,NA,NA,2022,Upson
H6528,6,0,0,0,2022,Upson
H8145,69,44,0,44,2022,Upson
H8748,8,0,0,0,2022,Upson
H8748,9,49,8,41,2022,Upson
R2604,1,49,0,49,2022,Upson
R2604,5,0,NA,NA,2022,Upson
R3392,1,0,NA,NA,2022,Upson
R3392,2,103,47.2,55.8,2022,Upson
H0111,1,0,0,0,2022,Walker
H0111,2,55,31.9,23.1,2022,Walker
H0111,3,85,63.7,21.3,2022,Walker
H0111,5,0,0,0,2022,Walker
H1112,34,0,NA,NA,2022,Walker
H1112,38,0,0,0,2022,Walker
H1112,42,0,0,0,2022,Walker
H1112,43,32.4,0,32.4,2022,Walker
H1924,1,NA,NA,NA,2022,Walker
H1924,4,NA,NA,NA,2022,Walker
H4513,30,0,0,0,2022,Walker
H6528,6,0,0,0,2022,Walker
H7849,35,0,0,0,2022,Walker
R2604,1,49,0,49,2022,Walker
R2604,5,0,NA,NA,2022,Walker
R3392,1,0,NA,NA,2022,Walker
R3392,2,103,47.2,55.8,2022,Walker
H0111,1,0,0,0,2022,Walton
H0111,2,55,31.9,23.1,2022,Walton
H0111,3,85,63.7,21.3,2022,Walton
H0111,5,0,0,0,2022,Walton
H0439,3,0,0,0,2022,Walton
H0439,6,25,0,25,2022,Walton
H0439,9,0,0,0,2022,Walton
H1112,34,0,NA,NA,2022,Walton
H1112,38,0,0,0,2022,Walton
H1112,42,0,0,0,2022,Walton
H1112,43,32.4,0,32.4,2022,Walton
H1170,10,20,0,20,2022,Walton
H1170,12,0,0,0,2022,Walton
H1924,1,NA,NA,NA,2022,Walton
H1924,4,NA,NA,NA,2022,Walton
H3288,34,0,NA,NA,2022,Walton
H3288,45,0,0,0,2022,Walton
H4141,17,0,0,0,2022,Walton
H5141,46,0,0,0,2022,Walton
H5141,47,32.4,0,32.4,2022,Walton
H5216,73,44,0,44,2022,Walton
H5216,154,0,0,0,2022,Walton
H5216,157,0,NA,NA,2022,Walton
H5216,203,0,0,0,2022,Walton
H5216,217,0,NA,NA,2022,Walton
H5216,280,32.4,0,32.4,2022,Walton
H5216,286,0,NA,NA,2022,Walton
H5422,11,0,0,0,2022,Walton
H5422,13,30.5,0,30.5,2022,Walton
H5422,14,0,NA,NA,2022,Walton
H5422,17,0,0,0,2022,Walton
H5521,91,0,0,0,2022,Walton
H5521,328,0,0,0,2022,Walton
H6528,6,0,0,0,2022,Walton
H6672,4,0,0,0,2022,Walton
H6672,5,19,0,19,2022,Walton
H7728,5,59,2.1,56.9,2022,Walton
H7728,6,0,0,0,2022,Walton
H7728,12,0,0,0,2022,Walton
H7849,21,0,0,0,2022,Walton
H8145,69,44,0,44,2022,Walton
H8748,8,0,0,0,2022,Walton
H8748,9,49,8,41,2022,Walton
H9589,3,0,0,0,2022,Walton
R2604,1,49,0,49,2022,Walton
R2604,5,0,NA,NA,2022,Walton
R3392,1,0,NA,NA,2022,Walton
R3392,2,103,47.2,55.8,2022,Walton
H0111,1,0,0,0,2022,Ware
H0111,2,55,31.9,23.1,2022,Ware
H0111,3,85,63.7,21.3,2022,Ware
H0111,5,0,0,0,2022,Ware
H1112,34,0,NA,NA,2022,Ware
H1112,39,0,0,0,2022,Ware
H1112,42,0,0,0,2022,Ware
H1112,43,32.4,0,32.4,2022,Ware
H1924,1,NA,NA,NA,2022,Ware
H1924,4,NA,NA,NA,2022,Ware
H3288,31,0,0,0,2022,Ware
H3288,34,0,NA,NA,2022,Ware
H3288,44,32,12.8,19.2,2022,Ware
H5141,46,0,0,0,2022,Ware
H5141,47,32.4,0,32.4,2022,Ware
H5216,154,0,0,0,2022,Ware
H5216,157,0,NA,NA,2022,Ware
H5216,207,0,0,0,2022,Ware
H5216,217,0,NA,NA,2022,Ware
H5216,284,32.4,0,32.4,2022,Ware
H5216,286,0,NA,NA,2022,Ware
H6528,6,0,0,0,2022,Ware
R2604,1,49,0,49,2022,Ware
R2604,5,0,NA,NA,2022,Ware
R3392,1,0,NA,NA,2022,Ware
R3392,2,103,47.2,55.8,2022,Ware
H0111,1,0,0,0,2022,Warren
H0111,2,55,31.9,23.1,2022,Warren
H0111,3,85,63.7,21.3,2022,Warren
H0111,5,0,0,0,2022,Warren
H1112,34,0,NA,NA,2022,Warren
H1112,39,0,0,0,2022,Warren
H1112,42,0,0,0,2022,Warren
H1112,43,32.4,0,32.4,2022,Warren
H1924,1,NA,NA,NA,2022,Warren
H1924,4,NA,NA,NA,2022,Warren
H3288,24,0,0,0,2022,Warren
H3288,34,0,NA,NA,2022,Warren
H3288,37,32,12.1,19.9,2022,Warren
H4141,17,0,0,0,2022,Warren
H5141,46,0,0,0,2022,Warren
H5141,47,32.4,0,32.4,2022,Warren
H5216,142,20,0,20,2022,Warren
H5216,154,0,0,0,2022,Warren
H5216,157,0,NA,NA,2022,Warren
H5216,207,0,0,0,2022,Warren
H5216,217,0,NA,NA,2022,Warren
H5216,284,32.4,0,32.4,2022,Warren
H5216,286,0,NA,NA,2022,Warren
H5422,8,38,17.5,20.5,2022,Warren
H5422,11,0,0,0,2022,Warren
H5422,13,30.5,0,30.5,2022,Warren
H5422,14,0,NA,NA,2022,Warren
H6528,6,0,0,0,2022,Warren
H7728,5,59,2.1,56.9,2022,Warren
H7728,6,0,0,0,2022,Warren
H8145,69,44,0,44,2022,Warren
R2604,1,49,0,49,2022,Warren
R2604,5,0,NA,NA,2022,Warren
R3392,1,0,NA,NA,2022,Warren
R3392,2,103,47.2,55.8,2022,Warren
H0111,1,0,0,0,2022,Washington
H0111,2,55,31.9,23.1,2022,Washington
H0111,3,85,63.7,21.3,2022,Washington
H0111,5,0,0,0,2022,Washington
H1112,34,0,NA,NA,2022,Washington
H1112,39,0,0,0,2022,Washington
H1112,42,0,0,0,2022,Washington
H1112,43,32.4,0,32.4,2022,Washington
H1924,1,NA,NA,NA,2022,Washington
H1924,4,NA,NA,NA,2022,Washington
H3288,25,0,0,0,2022,Washington
H3288,34,0,NA,NA,2022,Washington
H3288,38,32,5.3,26.7,2022,Washington
H4141,17,0,0,0,2022,Washington
H5141,46,0,0,0,2022,Washington
H5141,47,32.4,0,32.4,2022,Washington
H5216,142,20,0,20,2022,Washington
H5216,154,0,0,0,2022,Washington
H5216,157,0,NA,NA,2022,Washington
H5216,207,0,0,0,2022,Washington
H5216,217,0,NA,NA,2022,Washington
H5216,284,32.4,0,32.4,2022,Washington
H5216,286,0,NA,NA,2022,Washington
H5422,14,0,NA,NA,2022,Washington
H6528,6,0,0,0,2022,Washington
H7728,5,59,2.1,56.9,2022,Washington
H7728,6,0,0,0,2022,Washington
H8145,69,44,0,44,2022,Washington
R2604,1,49,0,49,2022,Washington
R2604,5,0,NA,NA,2022,Washington
R3392,1,0,NA,NA,2022,Washington
R3392,2,103,47.2,55.8,2022,Washington
H0111,1,0,0,0,2022,Wayne
H0111,2,55,31.9,23.1,2022,Wayne
H0111,3,85,63.7,21.3,2022,Wayne
H0111,5,0,0,0,2022,Wayne
H1112,34,0,NA,NA,2022,Wayne
H1112,39,0,0,0,2022,Wayne
H1112,42,0,0,0,2022,Wayne
H1112,43,32.4,0,32.4,2022,Wayne
H1924,1,NA,NA,NA,2022,Wayne
H1924,4,NA,NA,NA,2022,Wayne
H3288,30,0,0,0,2022,Wayne
H3288,34,0,NA,NA,2022,Wayne
H3288,43,32,0.1,31.9,2022,Wayne
H5141,46,0,0,0,2022,Wayne
H5141,47,32.4,0,32.4,2022,Wayne
H5216,154,0,0,0,2022,Wayne
H5216,157,0,NA,NA,2022,Wayne
H5216,207,0,0,0,2022,Wayne
H5216,217,0,NA,NA,2022,Wayne
H5216,284,32.4,0,32.4,2022,Wayne
H5216,286,0,NA,NA,2022,Wayne
H5525,24,57,1.6,55.4,2022,Wayne
H6528,6,0,0,0,2022,Wayne
R2604,1,49,0,49,2022,Wayne
R2604,5,0,NA,NA,2022,Wayne
R3392,1,0,NA,NA,2022,Wayne
R3392,2,103,47.2,55.8,2022,Wayne
H0111,1,0,0,0,2022,Webster
H0111,2,55,31.9,23.1,2022,Webster
H0111,3,85,63.7,21.3,2022,Webster
H0111,5,0,0,0,2022,Webster
H1112,34,0,NA,NA,2022,Webster
H1112,39,0,0,0,2022,Webster
H1112,42,0,0,0,2022,Webster
H1112,43,32.4,0,32.4,2022,Webster
H1924,1,NA,NA,NA,2022,Webster
H1924,4,NA,NA,NA,2022,Webster
H3288,26,0,0,0,2022,Webster
H3288,34,0,NA,NA,2022,Webster
H3288,39,32,0,32,2022,Webster
H4141,17,0,0,0,2022,Webster
H5141,46,0,0,0,2022,Webster
H5141,47,32.4,0,32.4,2022,Webster
H5216,142,20,0,20,2022,Webster
H5216,154,0,0,0,2022,Webster
H5216,157,0,NA,NA,2022,Webster
H5216,203,0,0,0,2022,Webster
H5216,217,0,NA,NA,2022,Webster
H5216,284,32.4,0,32.4,2022,Webster
H5216,286,0,NA,NA,2022,Webster
H6528,6,0,0,0,2022,Webster
R2604,1,49,0,49,2022,Webster
R2604,5,0,NA,NA,2022,Webster
R3392,1,0,NA,NA,2022,Webster
R3392,2,103,47.2,55.8,2022,Webster
H0111,1,0,0,0,2022,Wheeler
H0111,2,55,31.9,23.1,2022,Wheeler
H0111,3,85,63.7,21.3,2022,Wheeler
H0111,5,0,0,0,2022,Wheeler
H1112,34,0,NA,NA,2022,Wheeler
H1112,42,0,0,0,2022,Wheeler
H1112,43,32.4,0,32.4,2022,Wheeler
H1112,44,0,0,0,2022,Wheeler
H1924,1,NA,NA,NA,2022,Wheeler
H1924,4,NA,NA,NA,2022,Wheeler
H5141,46,0,0,0,2022,Wheeler
H5141,47,32.4,0,32.4,2022,Wheeler
H5216,154,0,0,0,2022,Wheeler
H5216,157,0,NA,NA,2022,Wheeler
H5216,207,0,0,0,2022,Wheeler
H5216,217,0,NA,NA,2022,Wheeler
H5216,284,32.4,0,32.4,2022,Wheeler
H5216,286,0,NA,NA,2022,Wheeler
H5525,24,57,1.6,55.4,2022,Wheeler
R2604,1,49,0,49,2022,Wheeler
R2604,5,0,NA,NA,2022,Wheeler
R3392,1,0,NA,NA,2022,Wheeler
R3392,2,103,47.2,55.8,2022,Wheeler
H0111,1,0,0,0,2022,White
H0111,2,55,31.9,23.1,2022,White
H0111,3,85,63.7,21.3,2022,White
H0111,5,0,0,0,2022,White
H0439,3,20,0,20,2022,White
H0439,6,25,0,25,2022,White
H0439,10,0,0,0,2022,White
H1112,34,0,NA,NA,2022,White
H1112,38,0,0,0,2022,White
H1112,42,0,0,0,2022,White
H1112,43,32.4,0,32.4,2022,White
H1924,1,NA,NA,NA,2022,White
H1924,4,NA,NA,NA,2022,White
H3288,29,0,0,0,2022,White
H3288,34,0,NA,NA,2022,White
H3288,42,32,5,27,2022,White
H5141,46,0,0,0,2022,White
H5141,47,32.4,0,32.4,2022,White
H5216,154,0,0,0,2022,White
H5216,157,0,NA,NA,2022,White
H5216,207,0,0,0,2022,White
H5216,217,0,NA,NA,2022,White
H5216,284,32.4,0,32.4,2022,White
H5216,286,0,NA,NA,2022,White
H5302,19,0,0,0,2022,White
H5422,11,0,0,0,2022,White
H5422,13,30.5,0,30.5,2022,White
H5422,14,0,NA,NA,2022,White
H6528,6,0,0,0,2022,White
H6672,4,0,0,0,2022,White
H6672,5,19,0,19,2022,White
H7728,5,59,2.1,56.9,2022,White
H7728,6,0,0,0,2022,White
H7849,22,0,0,0,2022,White
H8145,69,44,0,44,2022,White
H8748,8,0,0,0,2022,White
H8748,9,49,8,41,2022,White
H9589,3,0,0,0,2022,White
R2604,1,49,0,49,2022,White
R2604,5,0,NA,NA,2022,White
R3392,1,0,NA,NA,2022,White
R3392,2,103,47.2,55.8,2022,White
H0111,1,0,0,0,2022,Whitfield
H0111,2,55,31.9,23.1,2022,Whitfield
H0111,3,85,63.7,21.3,2022,Whitfield
H0111,5,0,0,0,2022,Whitfield
H1112,34,0,NA,NA,2022,Whitfield
H1112,38,0,0,0,2022,Whitfield
H1112,42,0,0,0,2022,Whitfield
H1112,43,32.4,0,32.4,2022,Whitfield
H1924,1,NA,NA,NA,2022,Whitfield
H1924,4,NA,NA,NA,2022,Whitfield
H5216,154,0,0,0,2022,Whitfield
H5216,157,0,NA,NA,2022,Whitfield
H5216,203,0,0,0,2022,Whitfield
H5216,207,0,0,0,2022,Whitfield
H5216,217,0,NA,NA,2022,Whitfield
H5216,284,32.4,0,32.4,2022,Whitfield
H5216,286,0,NA,NA,2022,Whitfield
R2604,1,49,0,49,2022,Whitfield
R2604,5,0,NA,NA,2022,Whitfield
R3392,1,0,NA,NA,2022,Whitfield
R3392,2,103,47.2,55.8,2022,Whitfield
H0111,1,0,0,0,2022,Wilcox
H0111,2,55,31.9,23.1,2022,Wilcox
H0111,3,85,63.7,21.3,2022,Wilcox
H0111,5,0,0,0,2022,Wilcox
H1112,34,0,NA,NA,2022,Wilcox
H1112,42,0,0,0,2022,Wilcox
H1112,43,32.4,0,32.4,2022,Wilcox
H1112,44,0,0,0,2022,Wilcox
H1924,1,NA,NA,NA,2022,Wilcox
H1924,4,NA,NA,NA,2022,Wilcox
H5141,46,0,0,0,2022,Wilcox
H5141,47,32.4,0,32.4,2022,Wilcox
H5216,154,0,0,0,2022,Wilcox
H5216,157,0,NA,NA,2022,Wilcox
H5216,207,0,0,0,2022,Wilcox
H5216,217,0,NA,NA,2022,Wilcox
H5216,284,32.4,0,32.4,2022,Wilcox
H5216,286,0,NA,NA,2022,Wilcox
H6528,6,0,0,0,2022,Wilcox
H6672,4,0,0,0,2022,Wilcox
H6672,5,19,0,19,2022,Wilcox
H8145,69,44,0,44,2022,Wilcox
H8748,8,0,0,0,2022,Wilcox
H8748,9,49,8,41,2022,Wilcox
H9589,3,0,0,0,2022,Wilcox
R2604,1,49,0,49,2022,Wilcox
R2604,5,0,NA,NA,2022,Wilcox
R3392,1,0,NA,NA,2022,Wilcox
R3392,2,103,47.2,55.8,2022,Wilcox
H0111,1,0,0,0,2022,Wilkes
H0111,2,55,31.9,23.1,2022,Wilkes
H0111,3,85,63.7,21.3,2022,Wilkes
H0111,5,0,0,0,2022,Wilkes
H1112,34,0,NA,NA,2022,Wilkes
H1112,39,0,0,0,2022,Wilkes
H1112,42,0,0,0,2022,Wilkes
H1112,43,32.4,0,32.4,2022,Wilkes
H1924,1,NA,NA,NA,2022,Wilkes
H1924,4,NA,NA,NA,2022,Wilkes
H3288,28,0,0,0,2022,Wilkes
H3288,34,0,NA,NA,2022,Wilkes
H3288,41,32,11.6,20.4,2022,Wilkes
H4141,17,0,0,0,2022,Wilkes
H5141,46,0,0,0,2022,Wilkes
H5141,47,32.4,0,32.4,2022,Wilkes
H5216,142,20,0,20,2022,Wilkes
H5216,154,0,0,0,2022,Wilkes
H5216,157,0,NA,NA,2022,Wilkes
H5216,207,0,0,0,2022,Wilkes
H5216,217,0,NA,NA,2022,Wilkes
H5216,284,32.4,0,32.4,2022,Wilkes
H5216,286,0,NA,NA,2022,Wilkes
H6528,6,0,0,0,2022,Wilkes
H8145,69,44,0,44,2022,Wilkes
R2604,1,49,0,49,2022,Wilkes
R2604,5,0,NA,NA,2022,Wilkes
R3392,1,0,NA,NA,2022,Wilkes
R3392,2,103,47.2,55.8,2022,Wilkes
H0111,1,0,0,0,2022,Wilkinson
H0111,2,55,31.9,23.1,2022,Wilkinson
H0111,3,85,63.7,21.3,2022,Wilkinson
H0111,5,0,0,0,2022,Wilkinson
H1112,34,0,NA,NA,2022,Wilkinson
H1112,42,0,0,0,2022,Wilkinson
H1112,43,32.4,0,32.4,2022,Wilkinson
H1112,44,0,0,0,2022,Wilkinson
H1924,1,NA,NA,NA,2022,Wilkinson
H1924,4,NA,NA,NA,2022,Wilkinson
H3288,27,0,0,0,2022,Wilkinson
H3288,34,0,NA,NA,2022,Wilkinson
H3288,40,32,2.2,29.8,2022,Wilkinson
H4141,17,0,0,0,2022,Wilkinson
H5141,46,0,0,0,2022,Wilkinson
H5141,47,32.4,0,32.4,2022,Wilkinson
H5216,154,0,0,0,2022,Wilkinson
H5216,157,0,NA,NA,2022,Wilkinson
H5216,207,0,0,0,2022,Wilkinson
H5216,217,0,NA,NA,2022,Wilkinson
H5216,284,32.4,0,32.4,2022,Wilkinson
H5216,286,0,NA,NA,2022,Wilkinson
H6528,6,0,0,0,2022,Wilkinson
H6672,4,0,0,0,2022,Wilkinson
H6672,5,19,0,19,2022,Wilkinson
H8748,8,0,0,0,2022,Wilkinson
H8748,9,49,8,41,2022,Wilkinson
H9589,3,0,0,0,2022,Wilkinson
R2604,1,49,0,49,2022,Wilkinson
R2604,5,0,NA,NA,2022,Wilkinson
R3392,1,0,NA,NA,2022,Wilkinson
R3392,2,103,47.2,55.8,2022,Wilkinson
H0111,1,0,0,0,2022,Worth
H0111,2,55,31.9,23.1,2022,Worth
H0111,3,85,63.7,21.3,2022,Worth
H0111,5,0,0,0,2022,Worth
H1112,34,0,NA,NA,2022,Worth
H1112,42,0,0,0,2022,Worth
H1112,43,32.4,0,32.4,2022,Worth
H1112,44,0,0,0,2022,Worth
H1924,1,NA,NA,NA,2022,Worth
H1924,4,NA,NA,NA,2022,Worth
H3288,23,0,0,0,2022,Worth
H3288,34,0,NA,NA,2022,Worth
H3288,36,32,3.2,28.8,2022,Worth
H4141,17,0,0,0,2022,Worth
H5141,46,0,0,0,2022,Worth
H5141,47,32.4,0,32.4,2022,Worth
H5216,154,0,0,0,2022,Worth
H5216,157,0,NA,NA,2022,Worth
H5216,203,0,0,0,2022,Worth
H5216,217,0,NA,NA,2022,Worth
H5216,284,32.4,0,32.4,2022,Worth
H5216,286,0,NA,NA,2022,Worth
H6528,6,0,0,0,2022,Worth
H8748,8,0,0,0,2022,Worth
H8748,9,49,8,41,2022,Worth
R2604,1,49,0,49,2022,Worth
R2604,5,0,NA,NA,2022,Worth
R3392,1,0,NA,NA,2022,Worth
R3392,2,103,47.2,55.8,2022,Worth
S4802,82,NA,NA,29.1,2022,(All Counties)
S4802,145,NA,NA,12.9,2022,(All Counties)
S4802,213,NA,NA,69,2022,(All Counties)
S5596,85,NA,NA,81.9,2022,(All Counties)
S5596,86,NA,NA,88.6,2022,(All Counties)
S5601,20,NA,NA,29.4,2022,(All Counties)
S5601,21,NA,NA,62.4,2022,(All Counties)
S5601,185,NA,NA,6.9,2022,(All Counties)
S5617,219,NA,NA,32.4,2022,(All Counties)
S5617,255,NA,NA,65,2022,(All Counties)
S5617,289,NA,NA,36.2,2022,(All Counties)
S5820,9,NA,NA,104.2,2022,(All Counties)
S5884,135,NA,NA,30.9,2022,(All Counties)
S5884,156,NA,NA,81.5,2022,(All Counties)
S5884,189,NA,NA,22.7,2022,(All Counties)
S5921,355,NA,NA,45,2022,(All Counties)
S5921,392,NA,NA,29.3,2022,(All Counties)
S6946,7,NA,NA,26.5,2022,(All Counties)
S6946,36,NA,NA,18.2,2022,(All Counties)
S7126,9,NA,NA,89.5,2022,(All Counties)
S7126,79,NA,NA,35.4,2022,(All Counties)
S7694,10,NA,NA,32.7,2022,(All Counties)
S7694,129,NA,NA,29.4,2022,(All Counties)
H0111,4,NA,0,32.4,2022,Appling
H1112,6,NA,0,32.4,2022,Appling
H1112,33,NA,0,32.4,2022,Appling
H3256,1,NA,0,32.4,2022,Appling
H3256,2,NA,0,32.4,2022,Appling
H5216,205,NA,0,28.4,2022,Appling
H5216,206,NA,0,25.8,2022,Appling
H5322,30,NA,0,32.4,2022,Appling
H8093,1,NA,0,32.4,2022,Appling
H8093,2,NA,0,32.4,2022,Appling
R2604,2,NA,0,9.2,2022,Appling
R2604,3,NA,1.8,17.2,2022,Appling
H0111,4,NA,0,32.4,2022,Atkinson
H1112,6,NA,0,32.4,2022,Atkinson
H1112,33,NA,0,32.4,2022,Atkinson
H3256,1,NA,0,32.4,2022,Atkinson
H3256,2,NA,0,32.4,2022,Atkinson
H5216,205,NA,0,28.4,2022,Atkinson
H5216,206,NA,0,25.8,2022,Atkinson
H5322,30,NA,0,32.4,2022,Atkinson
R2604,2,NA,0,9.2,2022,Atkinson
R2604,3,NA,1.8,17.2,2022,Atkinson
H0111,4,NA,0,32.4,2022,Bacon
H1112,6,NA,0,32.4,2022,Bacon
H1112,33,NA,0,32.4,2022,Bacon
H3256,1,NA,0,32.4,2022,Bacon
H3256,2,NA,0,32.4,2022,Bacon
H5216,205,NA,0,28.4,2022,Bacon
H5216,206,NA,0,25.8,2022,Bacon
H8093,1,NA,0,32.4,2022,Bacon
H8093,2,NA,0,32.4,2022,Bacon
R2604,2,NA,0,9.2,2022,Bacon
R2604,3,NA,1.8,17.2,2022,Bacon
H0111,4,NA,0,32.4,2022,Baker
H1112,6,NA,0,32.4,2022,Baker
H1112,33,NA,0,32.4,2022,Baker
H3256,1,NA,0,32.4,2022,Baker
H3256,2,NA,0,32.4,2022,Baker
H4141,3,NA,0,23.9,2022,Baker
H5216,205,NA,0,28.4,2022,Baker
