provider_number,state,price,mcare_discharges,year,hrrp_payment,beds,tot_mcare_payment,uncomp_care,state_name,expanded,date_adopted
050058,CA,12108.183941883703,3778,2011,NA,241,65076815,33891342,California,TRUE,2014-01-01
050058,CA,11833.27170659833,3808,2012,NA,241,64522515,33245901,California,TRUE,2014-01-01
050058,CA,11652.540835664817,3292,2013,247741,241,57774134,52520048,California,TRUE,2014-01-01
050058,CA,8716.62918399599,3162,2014,285496,241,52649101,36763363,California,TRUE,2014-01-01
050058,CA,13377.42241188467,2746,2015,423566,241,46960845,9197571,California,TRUE,2014-01-01
050060,CA,9849.007967010422,7208,2010,NA,629,127409529,144596433,California,TRUE,2014-01-01
050060,CA,14189.839716428995,7397,2011,NA,644,130823902,NA,California,TRUE,2014-01-01
050060,CA,16359.744753035351,7512,2012,NA,650,134929851,NA,California,TRUE,2014-01-01
050060,CA,17451.215016925868,7377,2013,628809,655,135410954,20468934,California,TRUE,2014-01-01
050060,CA,14542.146326966942,7002,2014,407098,662,141982318,24021081,California,TRUE,2014-01-01
050060,CA,18796.8901136555,7282,2015,371958,670,146775936,72150349,California,TRUE,2014-01-01
050063,CA,11470.101838101162,2972,2010,NA,305,58019002,31945172,California,TRUE,2014-01-01
050063,CA,9815.535403900576,3222,2011,NA,317,57143181,25412712,California,TRUE,2014-01-01
050063,CA,10342.175937737908,2906,2012,45257,317,58227670,NA,California,TRUE,2014-01-01
050063,CA,15471.281013040863,3126,2013,143271,317,59056424,43002846,California,TRUE,2014-01-01
050063,CA,13770.841348595959,2797,2014,127145,317,53392093,NA,California,TRUE,2014-01-01
050063,CA,14059.101031179354,2692,2015,248945,317,49613301,8190469,California,TRUE,2014-01-01
050067,CA,11642.472434167375,394,2010,NA,35,3636047,1294964,California,TRUE,2014-01-01
050067,CA,14120.325056944264,382,2011,NA,35,3213701,13749973,California,TRUE,2014-01-01
050067,CA,6877.627677468938,354,2012,NA,35,3399485,NA,California,TRUE,2014-01-01
050067,CA,9457.426188103067,331,2013,NA,35,3320112,NA,California,TRUE,2014-01-01
050067,CA,19629.82341793766,356,2014,9217,35,3877559,NA,California,TRUE,2014-01-01
050067,CA,16703.792018587443,359,2015,7458,35,3305584,NA,California,TRUE,2014-01-01
050069,CA,16702.85220361335,4976,2010,NA,334,74508337,62062515,California,TRUE,2014-01-01
050069,CA,18285.1074565176,4159,2011,NA,354,67902222,NA,California,TRUE,2014-01-01
050069,CA,11242.022512427806,4325,2012,NA,309,69733257,NA,California,TRUE,2014-01-01
050069,CA,12940.539950803159,3815,2013,NA,343,68083099,NA,California,TRUE,2014-01-01
050069,CA,10279.412391110736,3794,2014,NA,343,65779338,NA,California,TRUE,2014-01-01
050069,CA,13703.303898739954,3586,2015,21890,426,65370892,NA,California,TRUE,2014-01-01
050077,CA,13214.833109177393,7645,2010,NA,520,107956010,123941941,California,TRUE,2014-01-01
050077,CA,14547.70132492429,8036,2011,NA,525,118461354,154793136,California,TRUE,2014-01-01
050077,CA,17429.089781929204,7561,2012,NA,548,117914738,142667640,California,TRUE,2014-01-01
050077,CA,16486.315330110432,7505,2013,95902,548,122159762,148137382,California,TRUE,2014-01-01
050077,CA,14010.041601915595,6586,2014,73406,530,109739291,112721292,California,TRUE,2014-01-01
050077,CA,16873.19673217255,5806,2015,346039,521,103741908,75868786,California,TRUE,2014-01-01
050078,CA,13680.084280244879,1505,2010,NA,138,16990447,NA,California,TRUE,2014-01-01
050078,CA,19212.059097834433,1539,2011,NA,186,17145154,20883050,California,TRUE,2014-01-01
050078,CA,19112.93741373614,1527,2012,NA,138,17602452,25210932,California,TRUE,2014-01-01
050078,CA,21642.847152319155,1383,2013,2433,138,15447335,24275654,California,TRUE,2014-01-01
050078,CA,17526.732961296588,1443,2014,16381,138,16973969,5840571,California,TRUE,2014-01-01
050078,CA,16369.185361324828,1462,2015,37253,186,17064906,12892235,California,TRUE,2014-01-01
050079,CA,11716.353573907174,2455,2010,NA,189,38179260,2531248,California,TRUE,2014-01-01
050079,CA,9042.634361587634,2461,2011,NA,176,37923259,NA,California,TRUE,2014-01-01
050079,CA,10131.009297469733,2426,2012,9731,176,36361235,NA,California,TRUE,2014-01-01
050079,CA,8119.716479007474,2192,2013,21298,176,35760978,NA,California,TRUE,2014-01-01
050079,CA,7842.595951340033,1539,2014,13340,176,24889562,NA,California,TRUE,2014-01-01
050079,CA,5526.28787620474,204,2015,16200,176,3768093,NA,California,TRUE,2014-01-01
050082,CA,17018.60117623185,4014,2010,NA,242,54917723,38873572,California,TRUE,2014-01-01
050082,CA,17370.734133030783,4030,2011,NA,242,54629382,6790576,California,TRUE,2014-01-01
050082,CA,15360.785644906344,3940,2012,NA,242,55685227,38456545,California,TRUE,2014-01-01
050082,CA,15571.05971185953,3350,2013,53786,242,52988219,41537734,California,TRUE,2014-01-01
050082,CA,20214.73264033418,3492,2015,216968,242,53087529,26842412,California,TRUE,2014-01-01
050084,CA,14014.316034541485,6439,2010,NA,291,89856556,61873368,California,TRUE,2014-01-01
050084,CA,16650.066140155464,5922,2011,NA,338,89450453,69453364,California,TRUE,2014-01-01
050084,CA,16374.740266857521,5565,2012,NA,338,91239266,17906850,California,TRUE,2014-01-01
050084,CA,17228.662332574288,5409,2013,150363,359,79759660,74499419,California,TRUE,2014-01-01
050084,CA,14376.235383618534,4950,2014,130773,366,86010274,75315467,California,TRUE,2014-01-01
050084,CA,19392.526087732844,5188,2015,39759,364,95709544,25143478,California,TRUE,2014-01-01
050089,CA,10541.11064413287,1249,2010,NA,179,20128225,38680777,California,TRUE,2014-01-01
050089,CA,12308.796802039378,1179,2011,NA,196,17678770,16851199,California,TRUE,2014-01-01
050089,CA,12984.808447491929,1010,2012,NA,200,15731357,39902081,California,TRUE,2014-01-01
050089,CA,13880.50482762918,859,2013,568,200,13986803,43015223,California,TRUE,2014-01-01
050089,CA,12953.675767115532,765,2014,3788,185,14151848,33813524,California,TRUE,2014-01-01
050089,CA,19857.30762921878,700,2015,4052,185,14213710,15546697,California,TRUE,2014-01-01
050090,CA,6924.512605755589,828,2010,NA,56,9377312,2748400,California,TRUE,2014-01-01
050090,CA,8126.859087350203,867,2011,NA,56,10177082,3948809,California,TRUE,2014-01-01
050090,CA,8903.528571569172,673,2012,NA,56,8286967,3453841,California,TRUE,2014-01-01
050090,CA,8050.269515328699,674,2013,13548,56,9107090,2048372,California,TRUE,2014-01-01
050090,CA,6660.661370859601,592,2014,329,56,8571135,2040883,California,TRUE,2014-01-01
050090,CA,7033.897456746302,610,2015,NA,56,8375221,1837118,California,TRUE,2014-01-01
050091,CA,5415.430928196629,737,2010,NA,78,5374804,3312092,California,TRUE,2014-01-01
050091,CA,4148.309703072081,835,2011,0,81,6682464,NA,California,TRUE,2014-01-01
050091,CA,2690.2970835043006,669,2012,1738,78,5308555,NA,California,TRUE,2014-01-01
050091,CA,5585.085906199252,1037,2013,9548,81,7818447,NA,California,TRUE,2014-01-01
050091,CA,5872.238798153858,782,2014,23530,81,8665381,NA,California,TRUE,2014-01-01
050091,CA,6373.061252783434,660,2015,64067,81,7195270,NA,California,TRUE,2014-01-01
050093,CA,9569.05612900083,10354,2010,NA,436,128011279,41063072,California,TRUE,2014-01-01
050093,CA,9607.031256771563,10169,2011,NA,436,124337507,40675245,California,TRUE,2014-01-01
050093,CA,5954.962879664545,9923,2012,NA,436,128986196,69427928,California,TRUE,2014-01-01
050093,CA,11192.525814460547,9279,2013,68504,436,122753065,61598931,California,TRUE,2014-01-01
050093,CA,9477.84951103124,8814,2014,138871,436,118488587,48061106,California,TRUE,2014-01-01
050093,CA,14263.535855113321,7839,2015,459163,436,113924418,22802955,California,TRUE,2014-01-01
050099,CA,8989.37315662376,3440,2010,NA,279,38308829,39166419,California,TRUE,2014-01-01
050099,CA,9403.07619073272,3345,2011,NA,279,40406527,60624225,California,TRUE,2014-01-01
050099,CA,9628.738164036755,3311,2012,NA,279,40557143,75630907,California,TRUE,2014-01-01
050099,CA,8392.343104672384,3658,2013,NA,279,43845109,NA,California,TRUE,2014-01-01
050099,CA,10260.92975651148,3509,2014,32660,275,45298367,NA,California,TRUE,2014-01-01
050099,CA,10232.539594272495,3440,2015,104430,275,43611734,NA,California,TRUE,2014-01-01
050100,CA,18003.902290328166,4822,2010,NA,772,78969802,94298584,California,TRUE,2014-01-01
050100,CA,19655.56018567576,5250,2011,NA,783,85826415,93619211,California,TRUE,2014-01-01
050100,CA,20144.74288125655,5243,2012,NA,818,88307770,92259820,California,TRUE,2014-01-01
050100,CA,20663.081723852054,5215,2013,255490,841,92443372,90895209,California,TRUE,2014-01-01
050100,CA,21447.47015169577,5055,2014,49349,832,96960581,62790716,California,TRUE,2014-01-01
050100,CA,22419.31642336324,4842,2015,18706,832,92918294,69598255,California,TRUE,2014-01-01
050101,CA,12429.421386833694,1424,2010,NA,102,23786776,25340699,California,TRUE,2014-01-01
050101,CA,11459.921478325392,1326,2011,NA,102,21344008,23944430,California,TRUE,2014-01-01
050101,CA,11609.70205857697,1374,2012,NA,102,22119477,29290834,California,TRUE,2014-01-01
050101,CA,13506.075954167143,1208,2013,NA,102,22139298,NA,California,TRUE,2014-01-01
050101,CA,13391.149283491832,1182,2014,4771,102,19590224,17546213,California,TRUE,2014-01-01
050101,CA,14365.377541561076,1575,2015,91211,102,23361590,NA,California,TRUE,2014-01-01
050102,CA,9064.051018648399,1512,2010,NA,193,24204692,NA,California,TRUE,2014-01-01
050102,CA,8466.739999793215,1504,2011,NA,193,22275015,30139409,California,TRUE,2014-01-01
050102,CA,9573.238937839147,1549,2012,15482,193,25246408,NA,California,TRUE,2014-01-01
050102,CA,13618.488747426414,1534,2013,45255,193,24565086,36355125,California,TRUE,2014-01-01
050102,CA,9884.077099860571,1566,2014,32878,193,25677568,30432940,California,TRUE,2014-01-01
050102,CA,10999.217508975897,1471,2015,105694,193,24551809,23267953,California,TRUE,2014-01-01
050103,CA,11355.498642229348,3575,2010,NA,310,66412586,97131096,California,TRUE,2014-01-01
050103,CA,8736.060983585527,3710,2011,NA,310,67547981,100427382,California,TRUE,2014-01-01
050103,CA,11023.276140869264,3479,2012,33241,310,67085223,46701426,California,TRUE,2014-01-01
050103,CA,11268.45702752675,3408,2013,112965,310,66184761,NA,California,TRUE,2014-01-01
050103,CA,11975.746922545271,3267,2014,37877,310,58945745,NA,California,TRUE,2014-01-01
050103,CA,11606.675283168865,2398,2015,79294,310,55408310,NA,California,TRUE,2014-01-01
050104,CA,9172.958448131103,2773,2010,NA,339,47565585,74779219,California,TRUE,2014-01-01
050104,CA,19214.72427947421,2826,2011,NA,339,49917297,NA,California,TRUE,2014-01-01
050104,CA,11607.096816402633,2798,2012,NA,339,48567204,NA,California,TRUE,2014-01-01
050104,CA,14481.657586457464,2431,2013,NA,339,44026428,NA,California,TRUE,2014-01-01
050104,CA,11233.701797595277,2181,2014,1653,339,48035607,NA,California,TRUE,2014-01-01
050104,CA,17104.546870257505,1912,2015,452,339,43550986,NA,California,TRUE,2014-01-01
050107,CA,8217.818946569549,3125,2010,NA,167,41060078,31330894,California,TRUE,2014-01-01
050107,CA,9867.891274370777,2809,2011,NA,161,38889675,23976494,California,TRUE,2014-01-01
050107,CA,8037.6594646912,3016,2012,NA,191,42823566,38195845,California,TRUE,2014-01-01
050107,CA,14298.235184729316,3617,2013,NA,191,50957127,44186661,California,TRUE,2014-01-01
050107,CA,14406.10536459412,4546,2014,NA,238,60193995,NA,California,TRUE,2014-01-01
050107,CA,17525.559753216978,4685,2015,32627,238,62026006,39255092,California,TRUE,2014-01-01
050108,CA,19799.350771041598,6243,2010,NA,654,122443084,NA,California,TRUE,2014-01-01
050108,CA,19999.686136913704,6792,2011,NA,654,134506843,112091242,California,TRUE,2014-01-01
050108,CA,20579.478848395844,6934,2012,NA,654,143149607,90065191,California,TRUE,2014-01-01
050108,CA,21376.313859366637,6991,2013,NA,654,147166625,NA,California,TRUE,2014-01-01
050108,CA,22443.21917281975,6632,2014,11987,646,143083797,69348995,California,TRUE,2014-01-01
050108,CA,23546.097222704295,6245,2015,57282,523,140613844,NA,California,TRUE,2014-01-01
050110,CA,5514.845445412915,895,2010,NA,60,7391359,1094136,California,TRUE,2014-01-01
050110,CA,7954.987133405905,911,2011,NA,60,8464393,NA,California,TRUE,2014-01-01
050110,CA,6672.177698333964,950,2012,NA,60,8853254,NA,California,TRUE,2014-01-01
050110,CA,7621.749319135734,866,2013,2438,60,8157668,4440745,California,TRUE,2014-01-01
050110,CA,8036.67703663964,897,2014,730,60,8527871,5204395,California,TRUE,2014-01-01
050110,CA,8903.15207570517,995,2015,616,60,9823321,17278723,California,TRUE,2014-01-01
050111,CA,10488.943025678715,1898,2010,NA,150,18411481,NA,California,TRUE,2014-01-01
050111,CA,21695.20153141965,1720,2011,NA,150,17777969,NA,California,TRUE,2014-01-01
050111,CA,19926.608375011896,1374,2012,NA,150,16305698,NA,California,TRUE,2014-01-01
050111,CA,31156.106084816074,893,2013,NA,150,12581570,NA,California,TRUE,2014-01-01
050111,CA,27926.43023860028,433,2014,NA,150,5962619,NA,California,TRUE,2014-01-01
050112,CA,17971.559618135743,4734,2010,NA,315,64871655,7250631,California,TRUE,2014-01-01
050112,CA,17749.018503657775,4506,2011,NA,302,62017395,22479653,California,TRUE,2014-01-01
050112,CA,20317.070441530126,4495,2012,NA,266,67067442,24747431,California,TRUE,2014-01-01
050112,CA,18424.501166772287,4666,2013,118763,266,73066859,NA,California,TRUE,2014-01-01
050113,CA,5088.800854408405,288,2010,NA,69,3972304,34091905,California,TRUE,2014-01-01
050113,CA,5595.640759949256,306,2011,NA,69,3868945,16306066,California,TRUE,2014-01-01
050113,CA,5668.501934320664,245,2012,NA,69,2981819,12700730,California,TRUE,2014-01-01
050113,CA,7622.904036321279,285,2013,884,69,4099442,10941720,California,TRUE,2014-01-01
050113,CA,5276.710654947561,295,2014,290,69,4365344,10211883,California,TRUE,2014-01-01
050113,CA,6579.271562962934,341,2015,NA,69,4352875,NA,California,TRUE,2014-01-01
050115,CA,10312.60905187276,4315,2010,NA,312,49961957,53165078,California,TRUE,2014-01-01
050115,CA,9722.668348990457,4075,2011,NA,287,49827027,NA,California,TRUE,2014-01-01
050115,CA,10591.500828884178,3804,2012,NA,283,46532009,NA,California,TRUE,2014-01-01
050115,CA,15933.354083140066,4061,2013,NA,535,53609847,NA,California,TRUE,2014-01-01
050115,CA,10307.35299698261,4477,2014,3522,503,60461724,NA,California,TRUE,2014-01-01
050115,CA,10682.004826704391,3790,2015,985,477,57714968,NA,California,TRUE,2014-01-01
050116,CA,15680.182639709688,4193,2010,NA,335,63420835,68883447,California,TRUE,2014-01-01
050116,CA,18116.289344698333,4179,2011,NA,335,63473885,76650565,California,TRUE,2014-01-01
050116,CA,15298.767256964888,4137,2012,NA,335,60065598,72267746,California,TRUE,2014-01-01
050116,CA,17225.011235914484,3636,2013,25250,335,56820229,98631699,California,TRUE,2014-01-01
050116,CA,16415.176532161484,3649,2014,8703,333,56604508,77896828,California,TRUE,2014-01-01
050116,CA,19868.022397101795,3548,2015,89195,336,53543257,38410686,California,TRUE,2014-01-01
050118,CA,12597.790603629022,1483,2010,NA,73,13060593,14387469,California,TRUE,2014-01-01
050118,CA,12246.779157659976,1651,2011,NA,73,14508331,12176048,California,TRUE,2014-01-01
050118,CA,12786.520066065197,1788,2012,NA,73,16710908,18909410,California,TRUE,2014-01-01
050118,CA,12669.596236750513,1488,2013,77787,73,14387004,10354999,California,TRUE,2014-01-01
050118,CA,12541.720258135218,1242,2014,94361,73,12367552,7238651,California,TRUE,2014-01-01
050118,CA,12289.950713264423,1476,2015,118962,73,14950776,4979222,California,TRUE,2014-01-01
050121,CA,6297.729877408372,3560,2010,NA,125,36893114,16494626,California,TRUE,2014-01-01
050121,CA,5826.088987243403,4343,2011,NA,196,45690569,34649022,California,TRUE,2014-01-01
050121,CA,6087.20751818943,4028,2012,25176,199,45329619,22707627,California,TRUE,2014-01-01
050121,CA,4753.852511041557,3849,2013,82867,199,45646067,19413413,California,TRUE,2014-01-01
050121,CA,5552.338259793026,3878,2014,89855,199,45290971,18877372,California,TRUE,2014-01-01
050121,CA,7551.307913136972,3848,2015,220132,199,45878250,6774826,California,TRUE,2014-01-01
050122,CA,10472.391173946668,1875,2010,NA,202,28962240,NA,California,TRUE,2014-01-01
050122,CA,10800.054253158647,1642,2011,NA,202,26317691,NA,California,TRUE,2014-01-01
050122,CA,9341.987349734649,1686,2012,21883,202,27849574,NA,California,TRUE,2014-01-01
050122,CA,11459.27703475409,1572,2013,65756,202,24936286,NA,California,TRUE,2014-01-01
050122,CA,10605.498352087763,1658,2014,108063,202,27404756,NA,California,TRUE,2014-01-01
050122,CA,12618.69799925171,1563,2015,276389,202,25253175,NA,California,TRUE,2014-01-01
050124,CA,6440.631676491871,1651,2010,NA,116,15510284,9894144,California,TRUE,2014-01-01
050124,CA,8262.218349486377,1649,2011,NA,116,15370095,NA,California,TRUE,2014-01-01
050124,CA,7995.437112469802,1556,2012,NA,116,14656275,NA,California,TRUE,2014-01-01
050124,CA,7648.484368625519,833,2013,NA,116,8088451,NA,California,TRUE,2014-01-01
050124,CA,7773.948412467085,1444,2014,NA,116,13966464,NA,California,TRUE,2014-01-01
050124,CA,7357.021615240254,1349,2015,5449,116,14289302,NA,California,TRUE,2014-01-01
050125,CA,21605.33078018763,4051,2010,NA,247,83857940,68124332,California,TRUE,2014-01-01
050125,CA,23850.656962892524,4224,2011,NA,247,84780351,72348360,California,TRUE,2014-01-01
050125,CA,18022.313149113677,4598,2012,34865,228,95853815,81936949,California,TRUE,2014-01-01
050125,CA,20309.429703267786,4728,2013,125404,227,99918650,84491013,California,TRUE,2014-01-01
050125,CA,23020.400679166924,4615,2014,151105,243,84830694,4850523,California,TRUE,2014-01-01
050125,CA,20785.978905761833,4751,2015,480535,241,84417730,63195865,California,TRUE,2014-01-01
050126,CA,11032.642261137149,3239,2010,NA,333,56930989,15041077,California,TRUE,2014-01-01
050126,CA,12464.51810647259,3044,2011,NA,333,53761640,NA,California,TRUE,2014-01-01
050126,CA,13926.499597332055,2961,2012,5195,333,56484969,NA,California,TRUE,2014-01-01
050126,CA,12254.366817968514,2820,2014,135270,333,55512813,NA,California,TRUE,2014-01-01
050126,CA,18914.02271103803,2645,2015,403502,333,52806329,NA,California,TRUE,2014-01-01
050127,CA,5984.277200324771,811,2010,NA,88,10058346,11637643,California,TRUE,2014-01-01
050127,CA,6487.378806827862,784,2011,NA,88,9335910,11241753,California,TRUE,2014-01-01
050127,CA,7870.006299652954,710,2012,NA,88,9382325,13729653,California,TRUE,2014-01-01
050127,CA,8211.250699656053,587,2014,3496,77,9268256,13304331,California,TRUE,2014-01-01
050127,CA,10183.74657835747,798,2015,10839,77,12390163,11899479,California,TRUE,2014-01-01
050128,CA,9265.63064340596,4589,2010,NA,289,55852271,NA,California,TRUE,2014-01-01
050128,CA,10726.026823917788,4096,2011,NA,307,50507304,NA,California,TRUE,2014-01-01
050128,CA,10665.69433573713,3990,2012,NA,308,51397581,NA,California,TRUE,2014-01-01
050128,CA,11244.164832604287,3700,2013,NA,316,52204325,NA,California,TRUE,2014-01-01
050128,CA,12052.269166398553,3760,2014,NA,315,53106779,NA,California,TRUE,2014-01-01
050128,CA,12434.90577719441,3573,2015,18743,315,54143640,NA,California,TRUE,2014-01-01
050129,CA,11524.425700392921,3419,2010,NA,342,54636420,44896911,California,TRUE,2014-01-01
050129,CA,11798.156512830044,3203,2011,NA,342,52390071,22255876,California,TRUE,2014-01-01
050129,CA,13967.662295002705,3008,2012,NA,342,49535812,44557192,California,TRUE,2014-01-01
050129,CA,14581.829757627578,2829,2013,93489,342,45660835,55637813,California,TRUE,2014-01-01
050129,CA,13836.346989170628,2789,2014,81557,322,48250515,45089288,California,TRUE,2014-01-01
050129,CA,17875.187814029683,2240,2015,53601,323,43368301,22769393,California,TRUE,2014-01-01
050131,CA,25008.161397950193,933,2010,NA,47,11290836,8868439,California,TRUE,2014-01-01
050131,CA,22936.648373070428,914,2011,NA,47,10877864,9462342,California,TRUE,2014-01-01
050131,CA,21143.424074787083,899,2012,NA,47,11751569,10255865,California,TRUE,2014-01-01
050131,CA,19160.395486929396,955,2013,NA,47,11066913,6294471,California,TRUE,2014-01-01
050131,CA,21648.495222689427,838,2014,7181,47,10733113,2471034,California,TRUE,2014-01-01
050131,CA,20141.498478762158,902,2015,69444,47,12788158,4713496,California,TRUE,2014-01-01
